class,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb
detrital,55.1,30.4,53.2,0.67,9.4,11.6,22.7,1.2,2.38,73.6,11.7,61.7,112.0
detrital,5.35,125.0,161.0,0.54,44.9,39.9,48.2,4.83,10.6,201.0,30.9,466.0,275.0
detrital,40.4,51.3,97.1,1.46,14.9,20.6,53.8,2.77,4.1,171.0,23.3,196.0,245.0
detrital,87.5,137.0,225.0,3.35,38.0,51.0,93.4,7.67,8.33,337.0,48.5,484.0,475.0
detrital,175.0,70.6,119.0,2.16,24.1,26.6,50.7,59.1,12.1,173.0,26.4,271.0,255.0
detrital,11.5,254.0,350.0,4.01,80.9,86.3,108.0,9.52,17.3,218.0,67.6,214.0,598.0
detrital,39.4,56.8,110.0,1.42,13.8,22.8,57.2,0.81,2.25,189.0,25.3,188.0,271.0
detrital,1.17,55.0,99.5,1.16,13.3,22.0,34.7,1.39,2.25,41.1,21.3,571.0,201.0
detrital,25.8,50.0,77.4,0.12,14.1,17.7,24.6,2.17,3.48,137.0,14.8,113.0,137.0
detrital,104.0,102.0,144.0,1.24,33.9,34.9,44.7,12.3,9.64,205.0,27.8,81.7,253.0
detrital,73.0,107.0,194.0,1.36,24.9,42.4,79.6,4.93,4.28,246.0,43.7,224.0,419.0
detrital,11.5,136.0,259.0,0.09,27.3,55.6,88.1,1.88,3.36,227.0,55.4,572.0,500.0
detrital,20.9,68.1,117.0,0.26,17.7,26.0,44.2,1.43,3.14,313.0,24.8,851.0,237.0
detrital,12.0,104.0,189.0,0.51,24.3,41.7,71.8,1.43,3.67,164.0,40.3,226.0,376.0
detrital,29.6,115.0,180.0,2.99,35.5,41.7,66.7,6.03,9.63,183.0,37.9,117.0,346.0
detrital,84.3,111.0,263.0,0.69,20.5,49.3,148.0,1.9,2.97,381.0,65.4,391.0,702.0
detrital,7.9,19.2,40.4,0.74,4.63,7.56,25.3,3.58,1.83,47.2,9.87,361.0,114.0
detrital,27.2,181.0,193.0,7.61,73.6,52.8,50.8,17.6,23.1,113.0,35.1,129.0,298.0
detrital,26.0,69.7,115.0,0.74,21.7,25.2,41.7,3.26,5.34,438.0,24.0,792.0,226.0
detrital,5.06,58.1,108.0,0.63,14.6,23.1,50.6,2.58,2.52,104.0,24.8,802.0,254.0
detrital,38.6,91.0,171.0,2.13,22.5,35.8,83.2,5.07,4.65,101.0,38.9,114.0,403.0
detrital,69.8,153.0,261.0,4.17,43.5,59.6,106.0,11.2,9.14,174.0,55.6,154.0,530.0
detrital,11.8,68.5,108.0,0.13,15.6,25.2,35.1,0.64,2.45,190.0,22.1,386.0,195.0
detrital,2.29,96.1,151.0,0.16,26.0,35.3,48.8,1.66,5.12,104.0,30.5,159.0,271.0
detrital,49.0,83.4,149.0,2.19,24.2,31.9,72.8,4.6,5.48,246.0,34.4,263.0,353.0
detrital,219.0,307.0,610.0,3.56,56.2,129.0,212.0,2.61,7.77,134.0,126.0,95.9,1153.0
detrital,2.22,12.8,15.7,0.15,4.09,4.02,4.59,0.57,0.96,62.5,2.89,101.0,26.1
detrital,34.1,58.7,108.0,0.84,13.8,22.5,49.6,1.26,3.13,208.0,24.3,173.0,250.0
detrital,26.0,28.0,53.8,0.29,7.17,11.1,28.0,0.84,1.58,55.0,12.9,55.1,132.0
detrital,12.8,104.0,209.0,0.04,19.1,42.8,81.9,1.08,2.38,68.0,46.5,141.0,442.0
detrital,68.5,60.0,115.0,1.72,16.9,23.7,58.5,14.4,4.5,186.0,26.9,244.0,279.0
detrital,19.2,97.9,219.0,2.75,22.8,42.9,119.0,4.94,4.99,565.0,51.3,326.0,534.0
detrital,93.7,68.3,120.0,1.96,21.6,26.5,53.4,31.1,7.69,113.0,27.1,99.6,265.0
detrital,35.0,117.0,188.0,2.54,29.7,42.8,73.4,1.7,4.26,157.0,40.0,362.0,379.0
detrital,343.0,170.0,232.0,2.1,67.9,56.9,72.7,145.0,37.4,223.0,46.0,152.0,403.0
detrital,110.0,198.0,285.0,5.49,68.2,68.0,96.5,13.2,17.4,390.0,57.8,161.0,527.0
detrital,4.56,33.3,61.3,0.16,6.77,13.5,24.0,0.34,0.87,21.7,12.9,106.0,123.0
detrital,13.1,41.3,88.1,1.23,11.2,17.1,55.8,1.7,1.76,76.7,22.1,128.0,250.0
detrital,16.0,41.1,69.5,0.4,9.88,15.1,26.7,0.43,2.1,65.4,14.9,106.0,139.0
detrital,23.8,53.6,94.7,0.36,14.1,20.6,40.3,1.22,2.9,247.0,20.9,290.0,204.0
detrital,29.4,46.2,98.3,0.83,11.5,19.5,60.7,0.97,2.52,177.0,24.4,345.0,266.0
detrital,2.87,71.0,131.0,0.73,15.7,28.6,54.7,0.66,2.12,40.9,28.7,337.0,275.0
detrital,37.0,99.6,174.0,1.57,27.2,37.5,73.5,2.44,5.31,222.0,38.0,178.0,371.0
detrital,10.5,18.5,16.5,0.31,9.94,4.91,4.49,2.05,2.82,42.2,2.66,111.0,23.0
detrital,19.1,98.6,181.0,0.11,21.2,39.3,61.4,1.72,3.78,90.1,38.3,152.0,346.0
detrital,37.3,37.0,89.6,0.78,8.46,16.6,61.0,3.11,2.02,173.0,21.9,271.0,253.0
detrital,9.75,36.8,61.4,0.52,10.1,14.0,22.5,0.98,2.07,75.6,13.0,164.0,115.0
detrital,19.8,129.0,179.0,1.2,45.9,43.5,56.6,7.36,10.8,310.0,34.9,246.0,308.0
detrital,8.76,26.9,36.4,0.42,9.24,8.69,12.5,2.56,2.71,64.2,7.29,55.7,68.0
detrital,3.85,30.7,54.1,0.29,7.88,11.4,23.8,0.87,1.52,70.3,12.1,222.0,123.0
detrital,1.1,96.3,130.0,0.05,29.2,32.8,41.1,1.15,4.32,124.0,25.7,1212.0,227.0
detrital,29.7,54.4,79.1,0.98,16.7,18.4,28.2,2.94,4.02,169.0,15.9,146.0,150.0
detrital,101.0,117.0,226.0,1.82,27.6,46.0,102.0,2.52,5.25,360.0,51.2,380.0,502.0
detrital,27.5,44.7,87.5,1.08,11.5,17.6,45.8,0.63,1.75,267.0,20.4,405.0,208.0
detrital,10.0,112.0,175.0,2.95,32.8,41.6,59.8,3.08,7.05,34.1,34.4,45.5,307.0
detrital,13.3,8.88,15.5,0.15,2.46,3.49,6.93,0.01,0.5,22.1,3.42,16.7,33.2
detrital,42.2,80.4,163.0,1.41,17.9,33.4,87.7,1.15,3.03,180.0,38.0,302.0,397.0
detrital,43.5,102.0,170.0,0.44,24.5,37.9,63.3,3.49,5.57,326.0,35.7,305.0,337.0
detrital,17.4,33.7,58.7,0.57,8.93,12.6,25.9,0.76,2.07,71.5,12.7,71.1,127.0
detrital,50.6,61.3,129.0,0.78,14.1,25.5,68.5,1.29,2.22,276.0,30.4,201.0,317.0
detrital,31.9,45.7,64.5,1.16,16.3,15.4,24.8,3.04,4.35,23.1,13.6,22.2,126.0
detrital,36.5,50.7,111.0,0.64,11.8,21.6,64.8,1.07,2.0,129.0,27.5,140.0,294.0
detrital,37.0,84.7,153.0,2.59,25.7,32.7,73.3,2.77,6.23,228.0,33.9,242.0,345.0
detrital,44.9,382.0,577.0,2.0,94.5,142.0,155.0,4.4,12.6,139.0,106.0,222.0,875.0
detrital,30.8,161.0,255.0,0.09,43.2,59.8,75.4,4.26,7.75,119.0,49.2,156.0,420.0
