class,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb
magmatic,32.51,84.49,170.78,0.64,18.41,34.71,84.71,1.19,3.36,403.14,38.76,753.38,388.15
magmatic,16.22,61.56,113.36,0.56,14.34,23.67,52.37,1.05,2.38,139.08,25.04,233.98,242.77
magmatic,36.64,75.78,154.03,0.59,15.3,31.06,79.58,1.03,2.3,347.42,35.71,689.03,358.38
magmatic,62.41,110.39,220.33,0.73,23.84,44.55,108.6,1.58,4.16,813.32,50.58,1468.22,496.22
magmatic,48.08,103.61,198.67,1.05,25.12,41.17,92.57,2.22,4.34,605.26,43.9,844.39,427.93
magmatic,21.56,55.64,115.86,0.54,12.38,23.1,64.38,1.0,2.07,223.3,27.14,430.48,281.37
magmatic,119.13,73.24,143.14,1.06,20.83,28.88,68.76,39.27,9.32,395.77,32.24,690.22,318.01
magmatic,19.97,68.98,123.62,0.71,17.74,26.34,55.64,1.31,3.3,199.2,27.26,272.62,256.25
magmatic,15.18,37.3,69.51,0.37,8.58,14.89,33.61,0.57,1.63,112.91,15.43,195.19,153.52
magmatic,9.15,11.82,35.08,0.12,2.03,5.74,33.27,0.08,0.37,76.98,9.62,247.45,123.06
magmatic,45.81,81.77,175.67,0.59,17.22,34.75,94.21,1.3,2.4,448.6,41.03,782.64,415.28
magmatic,44.27,78.0,169.28,0.55,15.67,33.32,89.57,1.27,2.54,406.22,39.81,770.42,404.61
magmatic,73.03,218.07,341.5,6.65,70.01,78.12,150.58,6.87,13.85,2116.28,72.77,1186.79,704.03
magmatic,28.14,143.79,229.93,2.0,42.41,53.07,88.51,5.41,9.37,430.03,46.62,427.46,432.21
magmatic,24.56,141.73,227.11,2.19,41.82,52.81,85.6,4.99,9.11,435.44,46.52,389.67,421.15
magmatic,20.86,56.86,114.7,0.45,12.4,23.53,56.61,0.65,2.28,205.0,26.01,358.61,257.66
magmatic,28.94,61.6,125.01,0.44,13.13,25.92,63.41,0.7,1.91,269.92,29.01,506.02,288.01
magmatic,47.12,91.03,185.68,0.81,18.93,37.47,95.27,1.28,3.25,493.82,43.89,847.89,435.49
magmatic,21.81,63.35,127.23,0.59,15.63,25.94,62.82,1.23,2.53,203.88,28.69,365.98,286.23
magmatic,49.69,66.96,145.19,0.58,14.28,28.57,80.51,3.48,2.54,487.42,34.33,842.23,354.11
magmatic,27.01,59.6,112.56,0.59,14.9,24.09,52.62,0.95,2.7,273.37,25.17,409.56,242.81
magmatic,23.21,72.12,126.18,0.92,19.02,27.67,52.17,2.74,3.66,293.27,26.61,328.97,249.06
magmatic,16.15,52.67,97.26,0.5,13.1,20.66,44.3,1.09,2.48,133.6,21.42,204.25,205.62
magmatic,16.46,53.55,92.95,0.55,13.85,19.87,41.93,1.13,2.38,140.36,19.97,199.95,193.33
magmatic,56.44,109.7,214.52,1.09,26.4,44.29,104.66,2.16,4.33,822.5,48.97,1123.29,484.54
magmatic,28.77,97.13,170.7,1.1,26.36,37.69,73.78,2.04,5.05,331.78,37.33,416.75,350.24
magmatic,49.98,70.73,151.32,0.75,15.71,30.49,81.1,3.08,2.85,496.62,35.25,722.51,363.48
magmatic,25.37,39.37,80.05,0.43,8.92,16.37,42.13,0.59,1.32,217.51,18.74,443.85,189.98
magmatic,47.66,73.88,147.72,0.62,15.74,30.5,72.84,0.79,2.76,563.14,34.22,920.02,336.65
magmatic,23.11,61.11,118.57,0.5,13.08,24.26,60.12,0.77,1.96,218.8,27.6,384.1,273.08
magmatic,33.74,69.41,145.41,0.45,15.52,29.22,75.13,0.53,2.71,357.2,33.76,653.23,340.4
magmatic,59.04,88.06,180.98,0.85,19.76,36.34,89.79,4.06,3.74,652.88,40.96,981.92,412.38
magmatic,50.61,76.16,158.71,0.69,15.69,31.5,82.75,1.05,2.71,646.58,36.77,1009.64,375.4
magmatic,21.26,115.95,183.66,1.9,35.22,42.5,70.17,4.11,8.01,258.45,37.72,261.15,343.5
magmatic,38.33,74.37,142.32,0.58,16.97,30.15,69.63,1.41,3.02,532.55,32.49,835.27,318.37
magmatic,24.71,62.5,122.49,0.36,13.95,25.49,59.94,0.93,2.38,246.23,27.58,409.22,278.53
magmatic,21.73,763.82,698.02,1.35,268.36,195.64,163.92,29.5,68.5,362.9,121.23,156.09,956.3
magmatic,19.07,129.94,272.91,0.06,21.15,52.14,136.2,1.46,3.03,466.63,66.3,376.1,670.45
magmatic,17.6,144.09,240.9,0.18,32.22,52.56,83.92,3.12,5.06,193.49,49.41,46.0,440.66
magmatic,29.17,274.33,537.16,0.11,42.48,107.97,204.64,6.12,6.58,1030.29,117.36,238.47,1087.4
magmatic,128.5,197.46,146.14,33.83,150.4,42.33,48.8,80.91,82.95,242.96,27.97,563.15,249.79
magmatic,17.03,182.21,272.06,0.68,50.58,62.91,88.85,5.98,10.18,244.15,53.42,677.7,464.97
magmatic,34.86,176.3,267.15,0.34,44.12,60.63,83.89,4.8,8.55,666.01,52.56,1452.52,454.24
magmatic,5.04,149.29,204.93,1.46,47.35,48.99,66.31,6.29,10.03,75.61,38.95,684.26,338.09
magmatic,16.21,235.47,430.3,0.16,42.29,89.38,167.3,4.97,6.51,624.91,93.58,1313.48,865.39
magmatic,18.09,196.14,292.81,1.16,58.02,65.91,111.43,10.5,13.06,194.58,61.24,658.05,564.76
magmatic,36.74,136.21,234.25,0.18,29.63,50.76,83.93,12.02,6.59,236.97,48.25,264.42,436.12
magmatic,38.77,282.01,364.64,9.28,101.94,88.75,109.82,21.51,29.65,379.69,68.03,344.27,574.42
magmatic,10.53,134.56,227.82,0.53,35.86,49.39,85.31,3.43,6.63,119.92,46.05,412.12,411.28
magmatic,7.17,67.41,105.22,0.34,17.77,23.43,39.12,1.79,3.41,50.64,21.64,404.61,196.17
magmatic,18.44,194.7,265.94,0.99,58.3,64.02,84.6,8.74,12.44,189.06,52.15,207.89,444.14
magmatic,17.35,172.25,343.81,0.06,27.85,68.4,143.44,2.48,3.8,424.64,77.09,65.68,739.37
magmatic,23.93,194.25,325.21,0.33,41.71,70.53,111.92,7.83,7.9,795.31,66.86,170.11,589.02
magmatic,19.21,235.49,451.35,0.12,38.93,91.85,166.66,2.44,5.58,791.77,98.88,1291.34,894.4
hydrothermal,113.49,293.86,534.18,0.1,55.45,111.9,187.11,43.81,13.81,1061.21,111.9,644.96,1001.85
magmatic,7.58,74.87,117.8,0.35,19.08,26.13,40.89,1.67,3.76,49.97,23.44,172.29,209.75
magmatic,19.48,178.4,297.84,0.16,37.02,64.97,99.75,2.89,5.97,252.89,60.62,225.64,531.46
magmatic,15.6,67.4,140.0,1.24,12.7,28.3,69.9,0.87,1.98,65.4,32.4,224.0,336.0
magmatic,8.63,51.3,115.0,0.71,9.0,22.3,65.4,0.37,0.97,77.5,27.6,299.0,301.0
magmatic,17.5,71.5,138.0,1.28,14.7,28.2,68.4,0.58,2.32,117.0,31.7,346.0,329.0
magmatic,19.8,101.0,219.0,1.59,17.8,43.0,109.0,0.81,2.22,85.0,50.6,351.0,527.0
magmatic,16.3,91.5,190.0,1.35,15.8,38.8,94.7,0.84,2.39,103.0,43.1,380.0,459.0
magmatic,12.5,68.6,143.0,1.44,14.1,28.7,79.1,0.84,2.44,80.5,33.8,383.0,366.0
magmatic,14.4,90.7,204.0,1.23,15.6,40.2,106.0,0.57,2.15,87.6,48.1,429.0,509.0
magmatic,16.1,92.6,199.0,1.31,16.1,39.6,99.6,0.48,1.61,109.0,45.6,444.0,488.0
magmatic,15.7,79.2,162.0,1.33,14.2,33.0,79.7,0.48,1.91,104.0,37.4,454.0,389.0
magmatic,12.6,57.7,122.0,1.13,11.8,23.9,76.6,0.7,2.22,74.3,29.6,461.0,332.0
magmatic,26.5,112.0,232.0,1.88,20.0,47.5,113.0,3.58,3.31,150.0,53.2,461.0,550.0
magmatic,20.0,109.0,231.0,1.71,18.5,46.3,113.0,0.63,2.1,103.0,53.4,467.0,548.0
magmatic,23.5,99.8,209.0,1.48,18.0,42.4,102.0,0.61,2.32,142.0,47.9,495.0,494.0
magmatic,24.9,103.0,204.0,1.69,19.3,42.3,97.1,0.76,2.75,226.0,46.4,575.0,477.0
magmatic,48.1,107.0,209.0,2.72,24.5,43.4,98.7,20.0,7.26,209.0,47.3,593.0,486.0
magmatic,32.0,83.5,155.0,2.05,19.3,33.2,71.7,9.12,4.71,259.0,34.3,612.0,353.0
magmatic,18.7,85.2,170.0,1.65,17.2,34.8,80.5,0.51,2.43,193.0,38.4,659.0,395.0
magmatic,32.4,107.0,200.0,2.07,23.7,43.0,88.9,0.88,3.37,288.0,44.3,730.0,446.0
magmatic,26.7,100.0,195.0,1.92,21.3,40.3,89.4,0.9,2.99,299.0,43.5,807.0,447.0
magmatic,28.6,104.0,184.0,2.35,24.0,40.0,82.9,1.52,3.78,440.0,40.8,947.0,415.0
magmatic,6.79,44.7,105.0,0.62,7.62,19.9,62.5,0.15,1.02,43.7,26.0,265.0,287.0
magmatic,15.7,75.1,165.0,1.15,13.9,32.9,89.7,0.6,2.73,70.7,39.6,288.0,421.0
magmatic,10.7,74.0,179.0,0.91,11.9,33.8,99.4,0.31,1.72,55.6,43.2,349.0,467.0
magmatic,15.2,85.3,193.0,1.46,13.8,38.0,105.0,1.55,1.96,74.2,46.4,363.0,494.0
magmatic,18.7,86.3,185.0,1.45,16.6,37.1,97.2,0.62,2.41,90.2,44.0,382.0,463.0
magmatic,12.1,62.3,148.0,0.98,10.9,28.2,88.3,0.53,1.51,72.8,36.4,385.0,404.0
magmatic,23.1,69.9,151.0,1.11,13.7,29.6,82.7,4.0,2.49,75.3,36.3,388.0,386.0
magmatic,10.3,65.5,159.0,0.93,10.8,30.0,90.8,0.34,1.04,69.3,38.8,409.0,419.0
magmatic,13.7,69.1,156.0,1.06,12.5,29.9,88.3,0.59,1.65,82.1,37.7,412.0,414.0
magmatic,16.8,72.2,167.0,1.32,13.4,31.9,92.3,1.67,1.96,109.0,39.5,484.0,434.0
magmatic,8.81,59.4,147.0,0.78,9.58,27.3,91.3,0.34,1.16,77.9,37.2,497.0,417.0
magmatic,16.9,104.0,230.0,1.65,17.4,45.9,114.0,0.75,2.32,97.8,53.3,507.0,557.0
magmatic,52.8,151.0,200.0,2.88,41.6,50.1,76.6,3.58,7.46,618.0,40.9,560.0,393.0
magmatic,15.5,108.0,243.0,1.29,17.2,47.2,128.0,0.56,2.45,79.7,57.8,574.0,617.0
magmatic,13.7,78.8,178.0,1.46,13.8,34.8,103.0,0.6,2.12,98.7,43.5,591.0,479.0
magmatic,20.6,107.0,231.0,1.68,18.6,46.0,116.0,0.47,2.63,179.0,54.2,664.0,566.0
magmatic,25.9,103.0,209.0,1.8,20.5,42.0,105.0,1.02,3.33,249.0,48.4,758.0,510.0
magmatic,17.3,102.0,236.0,1.43,16.4,45.1,129.0,0.47,1.77,163.0,57.1,775.0,610.0
magmatic,26.5,89.4,193.0,1.67,18.3,38.1,101.0,3.21,3.02,273.0,45.6,912.0,481.0
magmatic,38.4,133.0,266.0,2.85,29.1,54.1,137.0,1.85,4.95,619.0,61.9,1838.0,665.0
magmatic,59.4,48.0,111.0,0.41,9.56,20.9,64.9,1.36,1.7,155.0,28.1,154.0,296.0
magmatic,78.3,46.2,121.0,0.44,9.56,21.4,84.3,2.5,1.86,421.0,32.1,298.0,372.0
magmatic,56.3,62.2,130.0,0.48,13.3,25.9,62.8,1.26,2.45,124.0,30.2,128.0,297.0
magmatic,57.0,66.1,121.0,0.57,14.9,26.3,48.0,1.39,2.79,95.9,26.3,103.0,251.0
magmatic,66.9,88.8,144.0,0.79,22.7,32.8,50.3,1.91,4.16,113.0,30.0,106.0,273.0
magmatic,66.3,87.8,145.0,0.76,21.4,32.9,50.4,1.84,4.43,114.0,30.1,107.0,273.0
magmatic,69.7,88.0,148.0,0.83,21.5,33.1,52.5,1.79,4.22,126.0,30.1,112.0,275.0
magmatic,61.0,65.1,127.0,0.56,14.7,26.4,55.0,1.48,2.96,150.0,28.4,136.0,273.0
magmatic,52.6,36.1,97.6,0.36,7.44,17.2,63.8,0.88,1.28,150.0,25.5,153.0,288.0
magmatic,76.4,47.6,114.0,0.46,9.53,21.3,65.7,6.36,2.64,182.0,28.6,167.0,306.0
magmatic,69.7,88.1,147.0,0.77,22.2,33.0,51.9,2.29,4.16,96.8,30.6,99.5,278.0
magmatic,62.6,71.9,134.0,0.5,16.0,28.5,53.9,1.33,2.91,117.0,29.3,108.0,271.0
magmatic,83.8,39.9,94.8,0.43,8.56,18.0,53.9,9.92,2.67,119.0,23.4,122.0,250.0
magmatic,76.1,125.0,210.0,0.67,27.3,47.4,71.7,2.21,4.31,257.0,43.3,224.0,394.0
detrital,110.57,92.32,166.19,66.88,32.16,34.9,51.6,39.01,30.04,97.08,33.49,91.14,406.01
detrital,311.82,151.56,253.32,461.43,65.32,60.14,102.45,125.75,85.91,322.24,62.68,429.9,721.95
detrital,64.99,62.99,137.6,17.74,16.27,23.94,45.87,18.12,12.61,207.97,26.78,501.71,384.36
detrital,540.81,65.79,112.15,224.34,33.95,30.18,56.8,97.55,47.91,256.43,34.53,426.39,305.38
detrital,29.93,84.36,176.81,14.86,22.07,34.07,60.65,10.91,17.17,46.68,37.51,168.12,472.49
detrital,17.65,68.1,166.3,3.72,11.23,23.03,58.32,3.99,5.51,49.15,27.76,110.52,537.2
detrital,62.35,53.83,91.28,82.94,15.62,15.63,25.59,30.5,17.57,108.55,15.03,218.49,250.08
detrital,62.18,62.84,135.18,10.21,11.43,16.98,35.56,4.85,4.86,66.21,17.77,81.19,398.9
detrital,1.83,51.33,56.05,7.45,9.95,13.7,5.37,3.39,5.07,18.36,6.6,355.2,68.86
detrital,873.64,462.18,768.79,315.2,194.95,281.96,387.28,252.43,194.39,738.96,292.72,371.78,1538.62
detrital,49.62,48.93,79.76,75.77,18.95,16.6,24.98,16.18,16.77,56.18,15.61,97.81,201.75
detrital,267.98,109.55,209.14,110.84,35.11,39.69,64.41,73.74,34.58,102.68,39.76,63.45,537.82
detrital,1665.84,333.73,452.49,2356.71,256.45,164.69,269.46,1059.97,495.83,813.57,178.67,664.82,1040.68
detrital,87.5,155.07,306.31,141.48,43.55,66.31,115.79,60.18,45.32,210.12,72.1,358.88,809.12
detrital,686.73,52.25,63.91,685.61,52.17,23.55,39.2,308.53,122.86,333.33,22.96,116.27,156.5
detrital,45.26,57.62,115.2,14.4,12.9,16.72,26.6,32.39,8.78,36.07,15.37,83.54,295.54
detrital,399.63,105.25,176.69,122.64,49.65,44.57,65.77,92.55,59.94,211.85,43.87,131.83,419.34
detrital,99.67,26.35,57.94,9.31,6.43,9.15,20.86,13.72,5.22,68.02,10.62,115.07,180.06
detrital,146.75,235.57,354.18,288.74,109.47,116.69,131.87,183.16,133.71,330.88,107.61,298.19,693.64
detrital,179.16,103.75,151.26,79.64,52.14,38.86,49.19,135.23,72.43,54.05,32.76,30.67,333.36
detrital,260.27,125.68,173.76,114.9,74.12,71.25,92.22,79.28,82.85,112.41,69.51,96.19,332.6
detrital,68.86,47.0,81.21,32.21,16.14,16.58,23.0,13.22,14.3,78.35,15.34,138.17,192.62
detrital,201.58,230.3,349.49,67.91,113.24,122.34,154.17,90.12,108.94,234.68,117.4,219.15,707.27
detrital,323.29,192.19,281.78,68.19,91.73,78.69,85.02,241.06,121.75,380.37,66.65,225.31,571.07
detrital,948.44,456.75,458.18,3701.01,391.84,206.19,201.22,1264.06,697.54,630.93,168.79,896.77,796.03
detrital,7.24,33.55,34.7,28.08,11.78,5.96,6.68,18.96,8.93,14.12,4.14,235.74,84.26
detrital,156.19,79.93,116.08,62.6,31.51,23.77,26.58,78.52,39.7,96.18,19.21,80.4,254.59
detrital,473.71,47.83,54.96,48.96,20.94,8.61,9.76,351.43,38.05,87.09,5.96,197.05,124.94
detrital,18.73,19.92,16.47,20.49,10.83,3.31,2.07,18.28,11.37,64.1,1.74,52.52,31.62
detrital,17.34,134.83,277.61,104.23,39.87,55.66,93.3,22.59,30.63,68.0,59.26,298.19,690.59
detrital,4066.0,54.52,54.77,1017.92,66.0,26.17,28.76,399.22,164.53,1173.81,22.47,187.28,97.2
detrital,99.12,51.94,54.38,122.88,44.32,21.38,18.55,71.81,59.71,143.22,16.01,171.73,95.67
detrital,25.38,90.05,192.37,9.73,16.73,27.12,47.01,7.55,8.41,59.52,26.59,81.78,498.19
detrital,548.99,83.27,103.26,312.85,49.93,19.91,25.44,165.07,79.27,360.63,14.88,105.04,246.67
detrital,35.91,31.12,46.02,29.58,9.06,7.78,10.51,5.07,5.64,34.79,6.48,71.3,117.47
detrital,135.25,68.45,136.83,103.0,24.19,29.52,65.77,31.34,23.02,102.27,34.93,86.41,409.06
detrital,44.45,100.64,217.19,23.0,18.98,29.54,55.54,26.46,11.07,89.58,29.66,125.81,600.89
detrital,949.28,45.99,96.2,105.76,19.12,22.36,51.78,26.51,20.05,426.5,28.2,400.94,284.08
detrital,822.64,150.98,195.87,944.65,97.29,51.62,82.15,261.7,161.96,1002.73,47.41,494.43,503.16
detrital,843.61,725.86,585.63,7547.02,791.25,322.56,259.42,1425.83,1060.21,1154.4,244.83,1509.38,870.62
detrital,1128.23,320.23,430.39,1624.89,214.77,184.73,285.12,635.42,345.22,1231.77,200.01,1098.59,881.12
detrital,69.64,195.7,265.34,234.04,59.19,43.64,48.74,85.23,51.46,358.89,33.69,508.59,603.93
detrital,48.54,124.85,233.56,70.7,26.99,30.35,58.44,47.59,20.83,109.46,29.56,266.43,676.43
detrital,364.42,75.62,100.93,314.5,52.17,29.99,40.87,102.77,65.16,160.81,27.01,153.42,233.03
detrital,49.51,235.16,466.78,203.48,66.74,112.31,192.26,65.18,60.57,126.77,126.74,488.74,1199.58
detrital,365.7,156.65,262.75,361.56,68.08,62.52,99.86,114.89,81.81,247.7,65.2,331.95,670.57
detrital,622.02,156.9,239.24,453.79,98.58,84.61,129.79,164.4,127.83,716.02,87.51,304.69,525.04
detrital,455.74,23.02,38.49,52.32,12.57,10.42,16.46,297.09,30.16,80.23,10.88,55.46,94.35
detrital,263.64,87.79,172.67,146.58,37.26,51.36,116.03,37.82,35.02,225.91,64.58,292.8,462.53
detrital,270.32,55.71,127.14,52.5,19.91,29.24,76.77,33.92,19.59,211.42,39.47,198.06,406.26
detrital,180.44,52.53,87.23,106.66,25.06,25.37,41.27,130.05,41.07,99.68,26.78,90.99,210.42
detrital,180.76,99.2,201.69,90.86,24.64,30.01,69.61,15.87,17.68,285.04,33.54,242.72,643.2
detrital,1054.44,234.2,375.11,373.27,131.19,161.17,284.43,180.55,144.07,866.82,191.7,509.2,751.56
detrital,261.18,31.45,53.3,55.85,15.86,15.09,23.38,190.35,27.72,58.55,15.54,47.85,124.26
detrital,140.24,97.41,208.32,65.79,25.93,38.07,78.39,22.91,20.72,256.78,42.71,183.99,612.59
detrital,8.99,131.5,304.82,11.3,22.69,43.51,86.22,8.69,11.63,69.17,47.22,248.51,861.34
detrital,135.19,37.88,76.96,52.3,11.79,13.08,29.52,9.05,9.68,151.85,14.27,124.38,239.59
detrital,27.62,28.08,64.76,9.28,5.31,7.85,22.01,6.53,3.02,33.53,9.21,43.71,220.7
detrital,134.88,21.05,45.82,16.25,5.37,6.25,16.04,48.29,6.54,117.48,7.16,102.73,148.35
detrital,122.0,105.85,216.48,107.0,31.08,42.43,71.77,27.26,25.7,167.47,43.72,153.78,558.24
detrital,772.84,300.89,285.55,2901.58,324.96,139.4,137.15,712.25,572.31,602.63,114.22,608.02,496.5
detrital,52.74,37.8,98.87,14.48,7.19,11.54,44.49,4.43,4.02,133.1,15.64,243.16,399.77
detrital,345.95,56.11,101.94,127.64,26.78,30.34,64.84,144.82,38.49,294.78,37.49,267.57,282.18
detrital,175.29,59.43,131.15,42.63,16.48,20.62,49.01,98.63,17.87,80.15,23.86,60.61,416.0
detrital,221.08,94.27,204.25,72.63,24.69,33.12,67.13,22.99,19.29,134.23,37.37,115.29,604.85
detrital,712.29,41.74,65.52,122.24,27.39,23.96,43.51,265.1,49.58,479.76,27.77,187.27,154.08
detrital,566.15,78.77,165.4,79.69,25.09,32.73,67.48,30.61,23.34,498.56,37.54,389.31,481.8
detrital,106.43,109.01,197.09,76.94,29.96,29.89,50.28,28.73,21.94,287.01,27.92,237.3,529.01
detrital,1056.6,149.83,153.19,1111.38,116.21,83.52,109.44,153.34,201.79,819.86,78.49,399.77,310.79
detrital,1607.87,248.89,372.19,603.89,141.03,134.02,187.62,293.22,175.59,928.38,133.67,423.82,789.01
detrital,486.13,92.57,158.19,233.89,38.83,34.48,63.35,97.05,49.72,468.05,35.97,314.31,439.16
detrital,729.6,72.09,166.65,40.37,22.12,36.3,87.09,20.92,20.58,689.96,47.28,678.73,511.79
detrital,3279.67,323.57,443.39,1040.84,226.87,197.72,286.07,345.43,304.6,3455.56,208.92,1592.82,841.94
detrital,728.03,182.41,414.65,217.17,68.26,126.77,345.27,62.8,63.64,620.68,185.92,476.33,1181.14
detrital,554.12,197.48,318.59,282.92,108.65,123.45,190.02,143.47,127.76,555.61,134.69,388.36,650.2
detrital,20.96,332.58,664.94,1.11,52.79,100.18,174.17,3.64,7.57,258.77,97.29,336.81,1521.65
detrital,9.35,23.25,44.57,0.52,5.12,6.38,19.41,0.63,0.99,81.38,7.52,103.07,141.45
detrital,8.63,143.38,291.37,3.25,28.58,41.55,123.75,2.08,5.03,130.49,50.2,593.19,926.46
detrital,53.16,90.38,159.38,1.47,18.05,24.55,53.27,1.5,3.53,583.92,26.16,643.59,452.64
detrital,21.15,54.68,112.18,0.6,10.94,16.14,42.6,1.46,2.32,109.22,18.49,202.4,328.35
detrital,15.55,68.27,163.4,0.77,11.88,22.18,74.93,1.4,2.34,191.17,28.75,328.14,532.7
detrital,8.29,51.16,111.32,0.29,8.27,16.58,37.73,0.71,1.49,76.9,18.26,125.02,319.74
detrital,7.31,43.26,101.96,0.5,6.92,13.71,44.31,0.67,1.19,76.75,17.77,146.77,328.11
detrital,6.89,188.0,464.97,0.43,22.47,63.49,171.63,0.9,2.77,91.78,78.9,216.21,1375.05
detrital,3.34,231.11,642.88,0.16,19.54,82.69,245.16,0.53,2.1,52.17,111.63,343.69,1986.79
detrital,14.7,99.02,216.54,0.59,16.58,30.91,76.39,3.71,3.36,85.36,34.37,101.4,593.72
detrital,232.38,106.07,183.93,1.88,31.79,28.41,59.16,96.05,19.83,249.19,28.77,138.79,487.44
detrital,8.68,172.21,274.13,0.9,31.06,45.51,69.76,1.29,4.27,166.33,39.74,289.54,618.82
detrital,19.37,97.25,191.25,0.64,17.07,28.9,64.11,1.49,2.94,125.49,30.85,264.69,528.78
detrital,13.63,125.85,244.99,0.33,20.82,37.3,70.15,1.46,3.41,336.33,37.49,367.43,603.98
detrital,5.53,179.29,294.8,0.45,39.25,48.5,75.82,4.3,7.65,141.85,41.8,228.27,648.5
detrital,63.88,593.15,456.53,19.02,244.11,103.14,76.96,25.55,44.36,276.66,53.24,298.14,732.27
detrital,1.67,259.72,554.61,0.3,32.67,80.51,166.87,1.06,3.98,64.92,88.04,330.97,1411.73
detrital,2.33,222.79,431.28,0.28,35.15,66.29,121.29,2.41,5.05,48.72,64.75,142.39,1042.89
detrital,3.59,146.92,275.71,0.66,24.37,42.49,80.48,2.22,3.76,110.64,42.33,495.55,682.97
detrital,17.15,149.74,267.19,1.45,30.37,40.82,86.45,2.27,5.19,348.28,42.33,736.88,708.38
detrital,4.81,168.43,336.41,0.04,21.93,50.8,93.01,1.42,3.05,193.3,51.71,299.71,828.34
detrital,3.34,93.17,184.08,0.19,16.49,27.52,55.33,0.95,2.68,211.21,28.77,366.64,465.12
detrital,32.84,175.08,371.35,0.89,28.91,53.92,122.6,12.49,6.56,211.95,58.56,238.53,1020.6
detrital,16.61,162.78,336.48,1.08,27.01,49.53,108.34,5.31,4.68,234.55,53.17,409.55,889.22
detrital,6.72,213.14,450.33,0.07,29.82,65.59,132.32,1.99,3.99,246.71,70.19,607.64,1127.39
detrital,1.2,283.94,672.93,0.03,28.36,94.46,198.4,1.04,3.02,89.16,107.95,492.56,1726.21
detrital,11.62,93.51,185.87,0.91,17.89,27.38,64.8,1.52,3.37,87.67,30.1,121.26,515.9
detrital,35.03,363.71,698.31,0.69,63.45,106.62,195.63,12.79,12.23,385.81,106.64,896.55,1702.33
detrital,7.17,94.59,212.98,0.35,13.2,29.81,81.87,0.66,1.87,168.83,37.19,789.74,667.1
detrital,2.18,217.38,329.27,0.55,34.27,57.25,73.98,2.34,4.98,78.13,46.0,355.51,678.97
detrital,14.41,562.54,967.95,3.57,99.07,155.5,231.16,10.83,18.23,569.41,139.38,921.66,2124.29
detrital,0.72,249.54,262.22,0.15,64.87,52.92,49.2,2.69,9.36,61.58,33.24,323.32,470.83
detrital,9.27,274.34,560.45,0.11,34.69,82.91,165.82,7.49,5.89,52.67,89.99,483.69,1464.9
detrital,1.87,146.39,333.55,0.17,20.53,47.63,109.96,0.8,2.66,76.84,53.09,218.62,897.74
detrital,5.75,253.96,442.36,0.22,45.65,70.96,112.13,3.63,7.64,216.43,65.13,369.38,1004.74
detrital,1.84,219.99,265.33,2.38,53.68,50.06,50.36,3.6,9.17,169.37,34.77,499.27,494.75
detrital,3.7,127.69,197.06,0.25,21.15,33.7,45.7,1.49,3.39,114.65,26.65,311.37,405.09
detrital,1.49,126.83,55.34,0.11,56.87,17.94,2.65,4.33,12.89,65.71,4.55,185.06,41.01
detrital,26.78,44.58,69.51,1.2,12.0,11.33,21.34,3.12,3.53,73.2,10.1,36.77,170.76
detrital,1.04,194.95,176.5,3.3,57.73,39.59,29.41,2.19,9.09,83.5,21.82,832.78,299.85
detrital,23.92,90.99,114.82,2.5,29.86,21.14,25.92,17.27,10.55,142.41,15.94,135.45,243.64
detrital,50.85,120.77,137.73,3.22,41.93,26.67,29.18,27.69,15.44,112.37,18.21,76.53,266.79
detrital,22.42,81.21,130.56,1.2,19.01,21.21,38.98,2.03,3.97,179.91,19.55,222.08,323.64
detrital,9.63,376.0,644.8,0.48,73.41,104.94,154.42,5.3,12.89,402.3,91.9,383.87,1391.54
detrital,2.13,134.48,296.36,0.28,20.23,42.8,99.8,1.18,3.0,97.67,47.67,263.11,811.38
detrital,12.88,120.75,214.6,1.32,21.98,32.85,66.01,2.1,3.72,301.18,32.92,728.35,552.07
detrital,5.45,83.13,161.5,0.09,12.84,24.17,49.71,1.02,2.32,191.99,25.6,770.53,424.52
detrital,26.99,164.68,283.0,2.72,34.92,44.87,83.99,3.81,6.97,376.95,43.47,623.43,713.33
detrital,6.95,72.42,121.84,0.29,14.96,19.56,33.37,1.24,2.87,46.37,17.9,107.09,285.58
detrital,10.47,36.37,86.8,0.32,5.82,11.69,37.71,0.58,1.03,172.21,15.47,154.28,286.92
detrital,10.27,113.07,222.84,0.25,18.57,33.32,69.32,1.51,3.45,188.1,35.98,175.99,597.44
detrital,5.87,138.85,110.14,0.68,47.31,26.23,13.27,8.02,11.98,150.79,12.29,178.6,146.95
detrital,6.11,145.79,206.35,0.71,37.97,36.13,47.16,4.85,8.27,90.89,28.66,146.22,423.97
detrital,9.85,52.48,87.42,0.23,12.34,13.95,30.77,1.12,2.25,304.8,14.42,271.18,252.61
detrital,5.96,39.68,100.05,0.33,4.95,13.12,48.54,0.34,0.76,50.1,18.42,199.43,360.93
detrital,6.05,200.61,414.73,1.58,27.43,60.45,128.87,1.81,4.01,104.79,65.4,313.46,1066.82
detrital,4.02,520.57,1098.2,0.77,68.42,160.99,319.48,5.99,9.82,96.98,172.29,421.71,2811.92
detrital,11.65,126.07,270.38,0.17,17.92,39.6,81.79,1.03,2.54,243.98,42.86,362.63,694.92
detrital,20.13,116.94,255.34,0.69,18.18,36.53,88.54,1.31,2.75,328.36,41.59,465.8,712.23
